timestamp,annee,mois,nom_jour_semaine,type_jour,est_ferie,libelle_jour_special,heure,consommation_mwh,temperature_celsius,taux_co2_g_kwh,part_enr_pourcentage,temperature_normale_saison_celsius,ecart_a_la_normale_celsius
2022-06-09 05:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,5,308.5,14.6,2.4,3.39,15.722973063185409,-1.12
2022-06-09 06:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,6,351.0,13.1,2.41,5.62,15.404054061786548,-2.3
2022-06-09 07:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,7,376.0,14.0,2.94,8.42,15.64527028315776,-1.65
2022-06-09 08:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,8,387.0,15.1,2.78,11.32,16.71148648133149,-1.61
2022-06-09 09:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,9,401.5,16.5,2.84,13.67,18.035810818543304,-1.54
2022-06-09 10:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,10,419.25,16.8,2.75,15.89,19.498648643493652,-2.7
2022-06-09 11:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,11,415.75,17.1,2.49,16.74,20.933108110685605,-3.83
2022-06-09 12:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,12,396.75,18.5,1.84,17.15,22.172789061150585,-3.67
2022-06-09 13:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,13,386.5,19.6,0.83,17.28,23.059459454304463,-3.46
2022-06-09 14:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,14,379.5,19.0,0.58,16.59,23.661486535458952,-4.66
2022-06-09 15:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,15,376.25,20.3,0.38,15.95,24.085810790190827,-3.79
2022-06-09 16:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,16,372.0,20.4,0.59,13.71,24.259863937793135,-3.86
2022-06-09 17:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,17,366.25,19.9,0.86,9.69,24.072297354002256,-4.17
2022-06-09 18:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,18,331.5,19.5,0.92,5.78,23.735810808233314,-4.24
2022-06-09 19:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,19,282.25,18.9,0.99,3.2,23.072972903380524,-4.17
2022-06-09 20:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,20,277.5,18.5,0.83,2.2,22.249324418403006,-3.75
2022-06-09 21:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,21,287.25,17.6,0.85,2.02,21.040540630752975,-3.44
2022-06-09 22:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,22,252.25,16.0,0.92,2.19,19.581756759334255,-3.58
2022-06-09 23:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,23,207.25,15.8,0.93,2.38,18.625850340136054,-2.83
2022-06-10 00:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,0,183.0,15.8,0.98,2.55,17.841891849363172,-2.04
2022-06-10 01:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,1,165.0,15.6,1.16,2.75,17.292567491531372,-1.69
2022-06-10 02:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,2,171.5,16.4,1.17,2.79,16.956081087524826,-0.56
2022-06-10 03:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,3,187.0,16.0,1.4,2.64,16.379729702665998,-0.38
2022-06-10 04:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,4,216.0,16.1,1.52,2.5,16.02364866153614,0.08
2022-06-10 05:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,5,286.75,15.9,1.34,3.21,15.722973063185409,0.18
2022-06-10 06:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,6,337.25,15.9,1.11,4.91,15.404054061786548,0.5
2022-06-10 07:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,7,366.0,15.9,2.0,6.72,15.64527028315776,0.25
2022-06-10 08:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,8,374.0,16.6,2.26,8.43,16.71148648133149,-0.11
2022-06-10 09:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,9,396.25,17.1,2.32,9.73,18.035810818543304,-0.94
2022-06-10 10:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,10,420.5,17.5,2.64,11.49,19.498648643493652,-2.0
2022-06-10 11:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,11,416.75,18.0,2.39,13.65,20.933108110685605,-2.93
2022-06-10 12:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,12,403.75,18.9,2.63,15.39,22.172789061150585,-3.27
2022-06-10 13:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,13,379.75,19.5,2.52,16.5,23.059459454304463,-3.56
2022-06-10 14:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,14,366.5,19.5,2.74,17.61,23.661486535458952,-4.16
2022-06-10 15:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,15,351.0,20.4,2.13,16.57,24.085810790190827,-3.69
2022-06-10 16:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,16,355.25,20.8,1.49,13.9,24.259863937793135,-3.46
2022-06-10 17:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,17,345.25,21.1,1.05,9.91,24.072297354002256,-2.97
2022-06-10 18:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,18,315.75,21.7,0.79,5.68,23.735810808233314,-2.04
2022-06-10 19:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,19,276.5,20.8,0.51,3.32,23.072972903380524,-2.27
2022-06-10 20:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,20,276.25,19.5,0.39,2.34,22.249324418403006,-2.75
2022-06-10 21:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,21,278.25,18.2,0.36,2.17,21.040540630752975,-2.84
2022-06-10 22:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,22,257.25,16.5,0.16,2.38,19.581756759334255,-3.08
2022-06-10 23:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,23,215.75,15.4,0.0,2.63,18.625850340136054,-3.23
2022-06-11 00:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,0,195.25,14.9,0.0,2.8,17.841891849363172,-2.94
2022-06-11 01:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,1,183.75,14.6,0.0,3.04,17.292567491531372,-2.69
2022-06-11 02:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,2,185.0,14.6,0.0,3.12,16.956081087524826,-2.36
2022-06-11 03:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,3,182.5,13.4,0.2,3.13,16.379729702665998,-2.98
2022-06-11 04:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,4,185.0,13.1,0.81,3.25,16.02364866153614,-2.92
2022-06-11 05:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,5,199.5,12.6,1.16,4.45,15.722973063185409,-3.12
2022-06-11 06:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,6,232.75,12.4,1.11,7.44,15.404054061786548,-3.0
2022-06-11 07:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,7,268.0,13.4,1.04,11.01,15.64527028315776,-2.25
2022-06-11 08:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,8,274.25,15.1,1.0,14.79,16.71148648133149,-1.61
2022-06-11 09:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,9,310.0,17.0,0.99,17.52,18.035810818543304,-1.04
2022-06-11 10:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,10,330.25,18.2,1.56,18.11,19.498648643493652,-1.3
2022-06-11 11:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,11,325.5,19.1,1.6,22.41,20.933108110685605,-1.83
2022-06-11 12:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,12,305.0,20.1,1.81,26.15,22.172789061150585,-2.07
2022-06-11 13:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,13,291.75,21.4,1.39,26.73,23.059459454304463,-1.66
2022-06-11 14:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,14,289.0,21.8,1.26,26.5,23.661486535458952,-1.86
2022-06-11 15:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,15,284.0,23.2,1.37,23.66,24.085810790190827,-0.89
2022-06-11 16:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,16,283.0,24.4,1.25,18.24,24.259863937793135,0.14
2022-06-11 17:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,17,282.75,24.6,1.35,12.39,24.072297354002256,0.53
2022-06-11 18:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,18,255.25,24.6,1.34,7.08,23.735810808233314,0.86
2022-06-11 19:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,19,230.25,24.3,1.0,3.92,23.072972903380524,1.23
2022-06-11 20:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,20,238.5,23.7,0.53,2.74,22.249324418403006,1.45
2022-06-11 21:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,21,255.25,21.9,0.48,2.45,21.040540630752975,0.86
2022-06-11 22:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,22,244.0,18.7,0.43,2.64,19.581756759334255,-0.88
2022-06-11 23:00:00,2022,6,Vendredi,Semaine,false,Jour Ouvré,23,214.25,18.5,0.47,2.88,18.625850340136054,-0.13
2022-06-12 00:00:00,2022,6,,Semaine,false,Jour Ouvré,0,205.5,17.5,0.5,3.1,17.841891849363172,-0.34
2022-06-12 01:00:00,2022,6,,Semaine,false,Jour Ouvré,1,184.5,16.4,0.65,3.3,17.292567491531372,-0.89
2022-06-12 02:00:00,2022,6,,Semaine,false,Jour Ouvré,2,178.0,15.8,0.57,3.43,16.956081087524826,-1.16
2022-06-12 03:00:00,2022,6,,Semaine,false,Jour Ouvré,3,168.75,14.9,0.58,3.59,16.379729702665998,-1.48
2022-06-12 04:00:00,2022,6,,Semaine,false,Jour Ouvré,4,164.5,14.3,0.59,3.75,16.02364866153614,-1.72
2022-06-12 05:00:00,2022,6,,Semaine,false,Jour Ouvré,5,175.0,13.8,0.68,5.32,15.722973063185409,-1.92
2022-06-12 06:00:00,2022,6,,Semaine,false,Jour Ouvré,6,192.0,13.4,0.21,9.74,15.404054061786548,-2.0
2022-06-12 07:00:00,2022,6,,Semaine,false,Jour Ouvré,7,212.75,13.4,0.0,15.72,15.64527028315776,-2.25
2022-06-12 08:00:00,2022,6,,Semaine,false,Jour Ouvré,8,219.5,14.2,0.0,19.56,16.71148648133149,-2.51
2022-06-12 09:00:00,2022,6,,Semaine,false,Jour Ouvré,9,233.0,15.6,0.0,22.87,18.035810818543304,-2.44
2022-06-12 10:00:00,2022,6,,Semaine,false,Jour Ouvré,10,246.0,17.3,0.0,22.58,19.498648643493652,-2.2
2022-06-12 11:00:00,2022,6,,Semaine,false,Jour Ouvré,11,253.25,19.2,0.0,23.16,20.933108110685605,-1.73
2022-06-12 12:00:00,2022,6,,Semaine,false,Jour Ouvré,12,248.25,20.8,0.0,25.8,22.172789061150585,-1.37
2022-06-12 13:00:00,2022,6,,Semaine,false,Jour Ouvré,13,242.5,22.1,0.0,28.66,23.059459454304463,-0.96
2022-06-12 14:00:00,2022,6,,Semaine,false,Jour Ouvré,14,234.0,22.3,0.0,28.82,23.661486535458952,-1.36
2022-06-12 15:00:00,2022,6,,Semaine,false,Jour Ouvré,15,227.0,23.5,0.0,24.63,24.085810790190827,-0.59
2022-06-12 16:00:00,2022,6,,Semaine,false,Jour Ouvré,16,249.5,24.1,0.0,18.6,24.259863937793135,-0.16
2022-06-12 17:00:00,2022,6,,Semaine,false,Jour Ouvré,17,270.25,24.5,0.0,11.97,24.072297354002256,0.43
2022-06-12 18:00:00,2022,6,,Semaine,false,Jour Ouvré,18,260.75,24.1,0.0,7.01,23.735810808233314,0.36
2022-06-12 19:00:00,2022,6,,Semaine,false,Jour Ouvré,19,242.0,23.4,0.0,3.95,23.072972903380524,0.33
2022-06-12 20:00:00,2022,6,,Semaine,false,Jour Ouvré,20,232.5,21.8,0.0,2.63,22.249324418403006,-0.45
2022-06-12 21:00:00,2022,6,,Semaine,false,Jour Ouvré,21,246.0,20.0,0.0,2.39,21.040540630752975,-1.04
2022-06-12 22:00:00,2022,6,,Semaine,false,Jour Ouvré,22,238.75,17.6,0.09,2.6,19.581756759334255,-1.98
2022-06-12 23:00:00,2022,6,,Semaine,false,Jour Ouvré,23,218.5,16.2,0.09,2.85,18.625850340136054,-2.43
2022-06-13 00:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,0,205.5,15.1,0.6,3.06,17.841891849363172,-2.74
2022-06-13 01:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,1,206.75,14.0,0.97,3.25,17.292567491531372,-3.29
2022-06-13 02:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,2,209.25,13.7,0.98,3.31,16.956081087524826,-3.26
2022-06-13 03:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,3,223.0,12.9,0.89,3.0,16.379729702665998,-3.48
2022-06-13 04:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,4,271.0,12.6,0.99,2.84,16.02364866153614,-3.42
2022-06-13 05:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,5,328.75,12.2,0.7,3.57,15.722973063185409,-3.52
2022-06-13 06:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,6,359.25,11.9,0.79,6.79,15.404054061786548,-3.5
2022-06-13 07:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,7,378.5,12.1,2.23,11.95,15.64527028315776,-3.55
2022-06-13 08:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,8,388.25,13.2,2.66,16.54,16.71148648133149,-3.51
2022-06-13 09:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,9,399.0,14.8,2.18,20.21,18.035810818543304,-3.24
2022-06-13 10:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,10,406.0,16.6,2.43,21.71,19.498648643493652,-2.9
2022-06-13 11:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,11,404.25,18.2,2.8,23.02,20.933108110685605,-2.73
2022-06-13 12:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,12,394.75,19.6,2.83,24.02,22.172789061150585,-2.57
2022-06-13 13:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,13,391.5,21.0,2.36,23.62,23.059459454304463,-2.06
2022-06-13 14:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,14,383.0,22.1,1.85,22.6,23.661486535458952,-1.56
2022-06-13 15:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,15,361.0,23.2,1.93,20.61,24.085810790190827,-0.89
2022-06-13 16:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,16,363.0,24.0,1.52,15.92,24.259863937793135,-0.26
2022-06-13 17:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,17,356.5,24.2,3.21,10.52,24.072297354002256,0.13
2022-06-13 18:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,18,324.75,24.3,3.33,5.86,23.735810808233314,0.56
2022-06-13 19:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,19,278.5,23.8,1.16,3.28,23.072972903380524,0.73
2022-06-13 20:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,20,267.75,23.0,1.07,2.27,22.249324418403006,0.75
2022-06-13 21:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,21,277.0,21.5,1.01,2.12,21.040540630752975,0.46
2022-06-13 22:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,22,253.5,19.2,0.78,2.31,19.581756759334255,-0.38
2022-06-13 23:00:00,2022,6,Dimanche,Week-end,false,Jour Ouvré,23,225.75,18.5,0.34,2.53,18.625850340136054,-0.13
2022-06-14 00:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,0,217.5,17.8,0.45,2.63,17.841891849363172,-0.04
2022-06-14 01:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,1,214.25,16.9,0.38,2.82,17.292567491531372,-0.39
2022-06-14 02:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,2,221.5,16.7,0.1,2.87,16.956081087524826,-0.26
2022-06-14 03:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,3,233.0,15.7,0.0,2.68,16.379729702665998,-0.68
2022-06-14 04:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,4,260.5,15.2,0.0,2.62,16.02364866153614,-0.82
2022-06-14 05:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,5,297.5,14.9,0.0,3.48,15.722973063185409,-0.82
2022-06-14 06:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,6,333.5,14.4,0.77,6.48,15.404054061786548,-1.0
2022-06-14 07:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,7,369.25,14.6,1.22,11.16,15.64527028315776,-1.05
2022-06-14 08:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,8,388.5,16.0,1.21,15.47,16.71148648133149,-0.71
2022-06-14 09:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,9,404.0,17.9,1.19,18.74,18.035810818543304,-0.14
2022-06-14 10:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,10,410.75,20.0,1.33,20.12,19.498648643493652,0.5
2022-06-14 11:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,11,411.25,21.9,0.97,21.54,20.933108110685605,0.97
2022-06-14 12:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,12,392.25,24.0,0.79,22.13,22.172789061150585,1.83
2022-06-14 13:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,13,377.0,25.9,1.26,21.36,23.059459454304463,2.84
2022-06-14 14:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,14,381.0,26.6,1.03,20.17,23.661486535458952,2.94
2022-06-14 15:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,15,369.75,27.8,1.06,18.16,24.085810790190827,3.71
2022-06-14 16:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,16,369.5,26.5,0.77,14.12,24.259863937793135,2.24
2022-06-14 17:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,17,372.5,28.0,0.27,9.24,24.072297354002256,3.93
2022-06-14 18:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,18,344.5,28.2,0.3,5.46,23.735810808233314,4.46
2022-06-14 19:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,19,324.25,27.8,0.16,3.29,23.072972903380524,4.73
2022-06-14 20:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,20,296.25,27.0,0.0,2.2,22.249324418403006,4.75
2022-06-14 21:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,21,286.75,24.9,0.0,2.06,21.040540630752975,3.86
2022-06-14 22:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,22,272.5,21.8,0.0,2.17,19.581756759334255,2.22
2022-06-14 23:00:00,2022,6,Lundi,Semaine,false,Jour Ouvré,23,220.0,20.7,0.0,2.4,18.625850340136054,2.07
2022-06-15 00:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,0,210.5,20.4,0.0,2.57,17.841891849363172,2.56
2022-06-15 01:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,1,202.25,19.8,0.0,2.82,17.292567491531372,2.51
2022-06-15 02:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,2,210.75,20.8,0.0,2.85,16.956081087524826,3.84
2022-06-15 03:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,3,222.75,19.9,0.0,2.78,16.379729702665998,3.52
2022-06-15 04:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,4,265.25,19.1,0.0,2.52,16.02364866153614,3.08
2022-06-15 05:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,5,309.25,18.3,0.0,3.34,15.722973063185409,2.58
2022-06-15 06:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,6,358.75,17.7,0.69,6.08,15.404054061786548,2.3
2022-06-15 07:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,7,399.5,17.7,1.13,10.48,15.64527028315776,2.05
2022-06-15 08:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,8,415.25,19.0,1.04,14.6,16.71148648133149,2.29
2022-06-15 09:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,9,428.5,20.7,1.28,17.56,18.035810818543304,2.66
2022-06-15 10:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,10,447.75,22.7,1.05,19.0,19.498648643493652,3.2
2022-06-15 11:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,11,450.25,24.6,0.44,20.35,20.933108110685605,3.67
2022-06-15 12:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,12,425.75,26.4,0.39,21.05,22.172789061150585,4.23
2022-06-15 13:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,13,429.75,28.1,0.0,20.45,23.059459454304463,5.04
2022-06-15 14:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,14,426.75,29.5,0.0,19.7,23.661486535458952,5.84
2022-06-15 15:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,15,407.5,30.6,0.07,18.01,24.085810790190827,6.51
2022-06-15 16:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,16,389.25,31.1,0.61,13.83,24.259863937793135,6.84
2022-06-15 17:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,17,377.75,31.0,0.81,8.94,24.072297354002256,6.93
2022-06-15 18:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,18,356.0,30.2,4.04,4.97,23.735810808233314,6.46
2022-06-15 19:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,19,319.75,29.2,5.38,3.14,23.072972903380524,6.13
2022-06-15 20:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,20,304.0,28.0,5.25,2.12,22.249324418403006,5.75
2022-06-15 21:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,21,294.75,26.1,5.13,2.02,21.040540630752975,5.06
2022-06-15 22:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,22,277.5,24.4,5.13,2.27,19.581756759334255,4.82
2022-06-15 23:00:00,2022,6,Mardi,Semaine,false,Jour Ouvré,23,242.0,22.6,4.79,2.41,18.625850340136054,3.97
2022-06-16 00:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,0,210.5,21.3,0.0,2.61,17.841891849363172,3.46
2022-06-16 01:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,1,197.0,20.2,0.0,2.83,17.292567491531372,2.91
2022-06-16 02:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,2,196.75,20.0,0.0,2.9,16.956081087524826,3.04
2022-06-16 03:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,3,205.0,19.1,0.82,2.73,16.379729702665998,2.72
2022-06-16 04:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,4,229.5,18.9,0.66,2.6,16.02364866153614,2.88
2022-06-16 05:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,5,278.5,18.4,0.07,3.9,15.722973063185409,2.68
2022-06-16 06:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,6,324.0,17.8,0.27,6.17,15.404054061786548,2.4
2022-06-16 07:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,7,353.75,17.7,1.39,8.62,15.64527028315776,2.05
2022-06-16 08:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,8,377.25,18.6,1.45,12.49,16.71148648133149,1.89
2022-06-16 09:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,9,395.75,20.2,3.58,16.12,18.035810818543304,2.16
2022-06-16 10:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,10,423.5,22.1,2.81,17.83,19.498648643493652,2.6
2022-06-16 11:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,11,420.0,24.8,2.65,18.53,20.933108110685605,3.87
2022-06-16 12:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,12,404.25,26.9,2.37,19.19,22.172789061150585,4.73
2022-06-16 13:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,13,395.5,28.6,0.26,19.29,23.059459454304463,5.54
2022-06-16 14:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,14,384.75,30.1,0.33,18.2,23.661486535458952,6.44
2022-06-16 15:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,15,389.25,30.8,0.34,14.54,24.085810790190827,6.71
2022-06-16 16:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,16,383.5,31.4,0.4,11.1,24.259863937793135,7.14
2022-06-16 17:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,17,363.25,31.5,0.33,8.11,24.072297354002256,7.43
2022-06-16 18:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,18,338.25,31.9,0.43,5.16,23.735810808233314,8.16
2022-06-16 19:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,19,313.75,31.8,0.77,3.24,23.072972903380524,8.73
2022-06-16 20:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,20,313.0,31.0,5.33,2.13,22.249324418403006,8.75
2022-06-16 21:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,21,328.0,29.0,5.19,2.05,21.040540630752975,7.96
2022-06-16 22:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,22,316.0,27.0,5.72,2.21,19.581756759334255,7.42
2022-06-16 23:00:00,2022,6,Mercredi,Semaine,false,Jour Ouvré,23,276.25,25.3,4.61,2.47,18.625850340136054,6.67
2022-06-17 00:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,0,244.75,24.1,0.69,2.59,17.841891849363172,6.26
2022-06-17 01:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,1,217.0,23.0,0.93,2.84,17.292567491531372,5.71
2022-06-17 02:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,2,215.0,22.5,0.75,2.84,16.956081087524826,5.54
2022-06-17 03:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,3,224.25,20.2,0.9,2.75,16.379729702665998,3.82
2022-06-17 04:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,4,262.5,19.5,0.83,2.61,16.02364866153614,3.48
2022-06-17 05:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,5,315.75,18.5,1.02,3.49,15.722973063185409,2.78
2022-06-17 06:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,6,349.25,18.0,0.4,5.94,15.404054061786548,2.6
2022-06-17 07:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,7,371.0,18.9,1.03,9.87,15.64527028315776,3.25
2022-06-17 08:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,8,389.25,21.3,1.84,13.63,16.71148648133149,4.59
2022-06-17 09:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,9,422.5,23.8,5.67,16.41,18.035810818543304,5.76
2022-06-17 10:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,10,440.75,26.5,5.5,18.11,19.498648643493652,7.0
2022-06-17 11:00:00,2022,6,Jeudi,Semaine,false,Jour Ouvré,11,440.75,29.5,3.36,19.48,20.933108110685605,8.57
