code_insee_region,libelle_region,nature,date,heure,date_heure,consommation,thermique,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,ech_physiques,stockage_batterie,destockage_batterie,tco_thermique,tch_thermique,tco_nucleaire,tch_nucleaire,tco_eolien,tch_eolien,tco_solaire,tch_solaire,tco_hydraulique,tch_hydraulique,tco_bioenergies,tch_bioenergies,column_68
52,Pays de la Loire,Données temps réel,2026-02-06,04:15,2026-02-06T03:15:00+00:00,3253,215,0,1607,0,16,0,105,1310,0,0,6.61,10.85,0.0,,49.4,69.54,0.0,0.0,0.49,160.0,3.23,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,06:30,2026-02-06T05:30:00+00:00,3729,215,0,1610,0,16,0,105,1783,0,0,5.77,10.85,0.0,,43.18,69.67,0.0,0.0,0.43,160.0,2.82,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,07:45,2026-02-06T06:45:00+00:00,4292,215,0,1599,12,16,0,105,2345,0,0,5.01,10.85,0.0,,37.26,69.19,0.28,0.58,0.37,160.0,2.45,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,08:45,2026-02-06T07:45:00+00:00,4422,215,0,1552,46,16,0,105,2488,0,0,4.86,10.85,0.0,,35.1,67.16,1.04,2.23,0.36,160.0,2.37,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,09:15,2026-02-06T08:15:00+00:00,4415,215,0,1577,87,16,0,105,2417,0,0,4.87,10.85,0.0,,35.72,68.24,1.97,4.22,0.36,160.0,2.38,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,11:15,2026-02-06T10:15:00+00:00,4071,213,0,1493,416,16,0,105,1830,-1,0,5.23,10.75,0.0,,36.67,64.6,10.22,20.19,0.39,160.0,2.58,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,11:30,2026-02-06T10:30:00+00:00,4041,213,0,1476,451,16,0,105,1781,0,0,5.27,10.75,0.0,,36.53,63.87,11.16,21.89,0.4,160.0,2.6,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,12:30,2026-02-06T11:30:00+00:00,4016,212,0,1615,587,16,0,105,1481,0,0,5.28,10.7,0.0,,40.21,69.88,14.62,28.5,0.4,160.0,2.61,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,12:45,2026-02-06T11:45:00+00:00,3942,212,0,1629,636,16,0,105,1344,0,0,5.38,10.7,0.0,,41.32,70.49,16.13,30.87,0.41,160.0,2.66,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,14:15,2026-02-06T13:15:00+00:00,3680,211,0,1665,615,16,0,105,1070,-1,0,5.73,10.65,0.0,,45.24,72.05,16.71,29.85,0.43,160.0,2.85,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,14:30,2026-02-06T13:30:00+00:00,3537,211,0,1633,599,16,0,105,974,0,0,5.97,10.65,0.0,,46.17,70.66,16.94,29.08,0.45,160.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,15:00,2026-02-06T14:00:00+00:00,3463,211,0,1648,559,16,0,105,924,0,0,6.09,10.65,0.0,,47.59,71.31,16.14,27.14,0.46,160.0,3.03,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,15:15,2026-02-06T14:15:00+00:00,3452,211,0,1641,533,16,0,105,946,0,1,6.11,10.65,0.0,,47.54,71.01,15.44,25.87,0.46,160.0,3.04,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,15:30,2026-02-06T14:30:00+00:00,3512,211,0,1673,510,16,0,105,998,0,1,6.01,10.65,0.0,,47.64,72.39,14.52,24.76,0.46,160.0,2.99,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,16:00,2026-02-06T15:00:00+00:00,3421,211,0,1679,405,16,0,105,1005,0,1,6.17,10.65,0.0,,49.08,72.65,11.84,19.66,0.47,160.0,3.07,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,16:15,2026-02-06T15:15:00+00:00,3396,211,0,1687,385,16,0,105,993,0,0,6.21,10.65,0.0,,49.68,73.0,11.34,18.69,0.47,160.0,3.09,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,17:15,2026-02-06T16:15:00+00:00,3464,212,0,1579,153,16,0,105,1400,0,0,6.12,10.7,0.0,,45.58,68.33,4.42,7.43,0.46,160.0,3.03,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,19:00,2026-02-06T18:00:00+00:00,3911,208,0,1468,9,16,0,105,2106,0,0,5.32,10.5,0.0,,37.54,63.52,0.23,0.44,0.41,160.0,2.68,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,19:45,2026-02-06T18:45:00+00:00,3958,208,0,1480,0,16,0,105,2149,0,0,5.26,10.5,0.0,,37.39,64.04,0.0,0.0,0.4,160.0,2.65,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,21:30,2026-02-06T20:30:00+00:00,3679,208,0,1398,0,16,0,105,1954,-1,0,5.65,10.5,0.0,,38.0,60.49,0.0,0.0,0.43,160.0,2.85,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,23:00,2026-02-06T22:00:00+00:00,3865,208,0,1441,0,16,0,105,2097,-1,0,5.38,10.5,0.0,,37.28,62.35,0.0,0.0,0.41,160.0,2.72,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,23:30,2026-02-06T22:30:00+00:00,3730,208,0,1451,0,16,0,105,1951,-1,0,5.58,10.5,0.0,,38.9,62.79,0.0,0.0,0.43,160.0,2.82,115.38,
52,Pays de la Loire,Données temps réel,2026-02-06,23:45,2026-02-06T22:45:00+00:00,3761,209,0,1467,0,16,0,105,1964,0,0,5.56,10.55,0.0,,39.01,63.48,0.0,0.0,0.43,160.0,2.79,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,00:00,2026-02-06T23:00:00+00:00,3760,209,0,1495,0,16,0,105,1935,0,0,5.56,10.55,0.0,,39.76,64.69,0.0,0.0,0.43,160.0,2.79,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,01:00,2026-02-07T00:00:00+00:00,3438,209,0,1478,0,16,0,105,1630,0,0,6.08,10.55,0.0,,42.99,63.95,0.0,0.0,0.47,160.0,3.05,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,01:30,2026-02-07T00:30:00+00:00,3439,209,0,1504,0,16,0,105,1604,0,1,6.08,10.55,0.0,,43.73,65.08,0.0,0.0,0.47,160.0,3.05,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,02:30,2026-02-07T01:30:00+00:00,3260,210,0,1515,0,16,0,105,1412,0,2,6.44,10.6,0.0,,46.47,65.56,0.0,0.0,0.49,160.0,3.22,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,03:45,2026-02-07T02:45:00+00:00,3013,210,0,1531,0,16,0,105,1151,0,1,6.97,10.6,0.0,,50.81,66.25,0.0,0.0,0.53,160.0,3.48,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,04:15,2026-02-07T03:15:00+00:00,2886,210,0,1515,0,16,0,105,1041,-1,0,7.28,10.6,0.0,,52.49,65.56,0.0,0.0,0.55,160.0,3.64,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,06:15,2026-02-07T05:15:00+00:00,3162,211,0,1609,0,16,0,105,1222,0,0,6.67,10.65,0.0,,50.89,69.62,0.0,0.0,0.51,160.0,3.32,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,08:30,2026-02-07T07:30:00+00:00,3329,211,0,1672,34,16,0,105,1290,0,1,6.34,10.65,0.0,,50.23,72.35,1.02,1.65,0.48,160.0,3.15,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,08:45,2026-02-07T07:45:00+00:00,3405,211,0,1682,41,16,0,105,1351,0,1,6.2,10.65,0.0,,49.4,72.78,1.2,1.99,0.47,160.0,3.08,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,09:00,2026-02-07T08:00:00+00:00,3471,211,0,1642,64,16,0,105,1433,0,1,6.08,10.65,0.0,,47.31,71.05,1.84,3.11,0.46,160.0,3.03,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,09:45,2026-02-07T08:45:00+00:00,3697,210,0,1660,170,16,0,105,1537,0,0,5.68,10.6,0.0,,44.9,71.83,4.6,8.25,0.43,160.0,2.84,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,10:15,2026-02-07T09:15:00+00:00,3534,209,0,1607,242,16,0,105,1356,-1,0,5.91,10.55,0.0,,45.47,69.54,6.85,11.75,0.45,160.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,11:45,2026-02-07T10:45:00+00:00,3432,208,0,1771,496,16,0,105,836,0,0,6.06,10.5,0.0,,51.6,76.63,14.45,24.08,0.47,160.0,3.06,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,13:45,2026-02-07T12:45:00+00:00,3209,205,0,1100,516,16,0,105,1267,0,0,6.39,10.35,0.0,,34.28,47.6,16.08,25.05,0.5,160.0,3.27,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,14:00,2026-02-07T13:00:00+00:00,3200,205,0,1046,503,16,0,105,1325,0,0,6.41,10.35,0.0,,32.69,45.26,15.72,24.42,0.5,160.0,3.28,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,16:00,2026-02-07T15:00:00+00:00,3147,204,0,903,288,16,0,105,1632,-1,0,6.48,10.3,0.0,,28.69,39.07,9.15,13.98,0.51,160.0,3.34,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,16:30,2026-02-07T15:30:00+00:00,3105,204,0,715,211,16,0,105,1854,0,0,6.57,10.3,0.0,,23.03,30.94,6.8,10.24,0.52,160.0,3.38,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,21:30,2026-02-07T20:30:00+00:00,3370,214,0,348,0,16,0,105,2688,0,0,6.35,10.8,0.0,,10.33,15.06,0.0,0.0,0.47,160.0,3.12,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,21:45,2026-02-07T20:45:00+00:00,3289,214,0,325,0,16,0,105,2630,-1,0,6.51,10.8,0.0,,9.88,14.06,0.0,0.0,0.49,160.0,3.19,115.38,
52,Pays de la Loire,Données temps réel,2026-02-07,23:15,2026-02-07T22:15:00+00:00,3609,215,0,224,0,16,0,105,3049,0,0,5.96,10.85,0.0,,6.21,9.69,0.0,0.0,0.44,160.0,2.91,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,00:15,2026-02-07T23:15:00+00:00,3634,216,0,202,0,15,0,105,3096,0,0,5.94,10.9,0.0,,5.56,8.74,0.0,0.0,0.41,150.0,2.89,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,00:30,2026-02-07T23:30:00+00:00,3546,216,0,227,0,15,0,105,2983,0,0,6.09,10.9,0.0,,6.4,9.82,0.0,0.0,0.42,150.0,2.96,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,01:45,2026-02-08T00:45:00+00:00,3489,216,0,247,0,15,0,105,2907,0,0,6.19,10.9,0.0,,7.08,10.69,0.0,0.0,0.43,150.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,02:00,2026-02-08T01:00:00+00:00,3429,216,0,274,0,15,0,105,2819,0,0,6.3,10.9,0.0,,7.99,11.86,0.0,0.0,0.44,150.0,3.06,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,05:45,2026-02-08T04:45:00+00:00,3056,217,0,168,0,15,0,105,2552,0,0,7.1,10.95,0.0,,5.5,7.27,0.0,0.0,0.49,150.0,3.44,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,06:15,2026-02-08T05:15:00+00:00,3158,217,0,147,0,15,0,105,2675,0,0,6.87,10.95,0.0,,4.65,6.36,0.0,0.0,0.47,150.0,3.32,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,07:30,2026-02-08T06:30:00+00:00,3284,217,0,140,8,15,0,105,2800,0,0,6.61,10.95,0.0,,4.26,6.06,0.24,0.39,0.46,150.0,3.2,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,08:15,2026-02-08T07:15:00+00:00,3361,217,0,125,26,15,0,105,2874,0,0,6.46,10.95,0.0,,3.72,5.41,0.77,1.26,0.45,150.0,3.12,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,08:30,2026-02-08T07:30:00+00:00,3425,217,0,117,39,15,0,105,2933,0,0,6.34,10.95,0.0,,3.42,5.06,1.14,1.89,0.44,150.0,3.07,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,09:30,2026-02-08T08:30:00+00:00,3377,216,0,103,165,15,0,105,2773,0,0,6.4,10.9,0.0,,3.05,4.46,4.89,8.01,0.44,150.0,3.11,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,10:00,2026-02-08T09:00:00+00:00,3348,216,0,90,331,15,0,105,2593,0,0,6.45,10.9,0.0,,2.69,3.89,9.89,16.07,0.45,150.0,3.14,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,11:30,2026-02-08T10:30:00+00:00,3334,213,0,43,725,14,0,105,2234,0,0,6.39,10.75,0.0,,1.29,1.86,21.75,35.19,0.42,140.0,3.15,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,12:45,2026-02-08T11:45:00+00:00,3211,213,0,28,825,15,0,105,2026,0,1,6.63,10.75,0.0,,0.87,1.21,25.69,40.05,0.47,150.0,3.27,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,13:15,2026-02-08T12:15:00+00:00,3104,211,0,43,786,15,0,105,1945,0,0,6.8,10.65,0.0,,1.39,1.86,25.32,38.16,0.48,150.0,3.38,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,17:45,2026-02-08T16:45:00+00:00,3115,211,0,30,52,15,0,105,2704,0,0,6.77,10.65,0.0,,0.96,1.3,1.67,2.52,0.48,150.0,3.37,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,18:15,2026-02-08T17:15:00+00:00,3197,212,0,42,7,15,0,105,2817,0,0,6.63,10.7,0.0,,1.31,1.82,0.22,0.34,0.47,150.0,3.28,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,19:15,2026-02-08T18:15:00+00:00,3531,213,0,48,0,15,0,105,3151,0,0,6.03,10.75,0.0,,1.36,2.08,0.0,0.0,0.42,150.0,2.97,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,19:30,2026-02-08T18:30:00+00:00,3518,213,0,66,0,15,0,105,3120,0,0,6.05,10.75,0.0,,1.88,2.86,0.0,0.0,0.43,150.0,2.98,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,19:45,2026-02-08T18:45:00+00:00,3512,213,0,68,0,15,0,105,3113,0,0,6.06,10.75,0.0,,1.94,2.94,0.0,0.0,0.43,150.0,2.99,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,21:00,2026-02-08T20:00:00+00:00,3377,214,0,108,0,15,0,105,2937,0,0,6.34,10.8,0.0,,3.2,4.67,0.0,0.0,0.44,150.0,3.11,115.38,
52,Pays de la Loire,Données temps réel,2026-02-08,23:45,2026-02-08T22:45:00+00:00,3601,215,0,170,0,16,0,105,3095,0,0,5.97,10.85,0.0,,4.72,7.36,0.0,0.0,0.44,160.0,2.92,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,01:30,2026-02-09T00:30:00+00:00,3478,216,0,321,0,16,0,105,2821,0,0,6.21,10.9,0.0,,9.23,13.89,0.0,0.0,0.46,160.0,3.02,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,03:00,2026-02-09T02:00:00+00:00,3333,217,0,436,0,16,0,105,2561,-1,0,6.51,10.95,0.0,,13.08,18.87,0.0,0.0,0.48,160.0,3.15,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,04:45,2026-02-09T03:45:00+00:00,3291,217,0,606,0,16,0,105,2349,-1,0,6.59,10.95,0.0,,18.41,26.22,0.0,0.0,0.49,160.0,3.19,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,06:15,2026-02-09T05:15:00+00:00,3879,218,0,883,0,16,0,105,2657,0,1,5.62,11.0,0.0,,22.76,38.21,0.0,0.0,0.41,160.0,2.71,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,06:45,2026-02-09T05:45:00+00:00,3912,218,0,807,0,16,0,105,2766,0,1,5.57,11.0,0.0,,20.63,34.92,0.0,0.0,0.41,160.0,2.68,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,09:15,2026-02-09T08:15:00+00:00,4377,219,0,1090,82,16,0,105,2865,0,1,5.0,11.06,0.0,,24.9,47.17,1.87,3.98,0.37,160.0,2.4,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,12:15,2026-02-09T11:15:00+00:00,4234,215,0,1302,428,16,0,105,2169,0,0,5.08,10.85,0.0,,30.75,56.34,10.11,20.78,0.38,160.0,2.48,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,16:15,2026-02-09T15:15:00+00:00,4143,213,0,1743,136,16,0,105,1932,0,0,5.14,10.75,0.0,,42.07,75.42,3.28,6.6,0.39,160.0,2.53,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,17:45,2026-02-09T16:45:00+00:00,4172,213,0,1773,41,16,0,105,2024,0,0,5.11,10.75,0.0,,42.5,76.72,0.98,1.99,0.38,160.0,2.52,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,18:45,2026-02-09T17:45:00+00:00,4323,214,0,1661,10,16,0,105,2318,0,0,4.95,10.8,0.0,,38.42,71.87,0.23,0.49,0.37,160.0,2.43,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,19:45,2026-02-09T18:45:00+00:00,4232,214,0,1463,0,16,0,105,2434,0,0,5.06,10.8,0.0,,34.57,63.31,0.0,0.0,0.38,160.0,2.48,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,20:15,2026-02-09T19:15:00+00:00,4139,215,0,1455,0,16,0,105,2350,0,0,5.19,10.85,0.0,,35.15,62.96,0.0,0.0,0.39,160.0,2.54,115.38,
52,Pays de la Loire,Données temps réel,2026-02-09,20:30,2026-02-09T19:30:00+00:00,4037,215,0,1453,0,16,0,105,2251,-1,0,5.33,10.85,0.0,,35.99,62.87,0.0,0.0,0.4,160.0,2.6,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,01:00,2026-02-10T00:00:00+00:00,3513,215,0,1192,0,16,0,105,1985,0,0,6.12,10.85,0.0,,33.93,51.58,0.0,0.0,0.46,160.0,2.99,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,01:15,2026-02-10T00:15:00+00:00,3488,215,0,1164,0,16,0,105,1987,0,1,6.16,10.85,0.0,,33.37,50.37,0.0,0.0,0.46,160.0,3.01,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,02:00,2026-02-10T01:00:00+00:00,3452,215,0,1048,0,16,0,105,2069,0,0,6.23,10.85,0.0,,30.36,45.35,0.0,0.0,0.46,160.0,3.04,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,02:15,2026-02-10T01:15:00+00:00,3403,215,0,1124,0,16,0,105,1942,0,1,6.32,10.85,0.0,,33.03,48.64,0.0,0.0,0.47,160.0,3.09,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,02:45,2026-02-10T01:45:00+00:00,3275,215,0,1149,0,16,0,105,1791,-1,0,6.56,10.85,0.0,,35.08,49.72,0.0,0.0,0.49,160.0,3.21,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,03:15,2026-02-10T02:15:00+00:00,3207,215,0,958,0,16,0,105,1914,-1,0,6.7,10.85,0.0,,29.87,41.45,0.0,0.0,0.5,160.0,3.27,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,03:45,2026-02-10T02:45:00+00:00,3259,215,0,883,0,16,0,105,2041,-1,0,6.6,10.85,0.0,,27.09,38.21,0.0,0.0,0.49,160.0,3.22,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,05:00,2026-02-10T04:00:00+00:00,3312,215,0,774,0,16,0,105,2203,0,0,6.49,10.85,0.0,,23.37,33.49,0.0,0.0,0.48,160.0,3.17,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,06:00,2026-02-10T05:00:00+00:00,3478,215,0,698,0,16,0,105,2445,0,0,6.18,10.85,0.0,,20.07,30.2,0.0,0.0,0.46,160.0,3.02,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,06:30,2026-02-10T05:30:00+00:00,3793,215,0,586,0,16,0,105,2872,0,0,5.67,10.85,0.0,,15.45,25.36,0.0,0.0,0.42,160.0,2.77,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,06:45,2026-02-10T05:45:00+00:00,3863,215,0,561,0,16,0,105,2966,0,0,5.57,10.85,0.0,,14.52,24.28,0.0,0.0,0.41,160.0,2.72,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,07:30,2026-02-10T06:30:00+00:00,4062,215,0,642,12,16,0,105,3073,0,0,5.29,10.85,0.0,,15.81,27.78,0.3,0.58,0.39,160.0,2.58,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,08:30,2026-02-10T07:30:00+00:00,4270,246,0,788,26,16,0,105,3090,0,0,5.76,12.42,0.0,,18.45,34.1,0.61,1.26,0.37,160.0,2.46,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,08:45,2026-02-10T07:45:00+00:00,4247,245,0,968,29,16,0,105,2884,0,0,5.77,12.37,0.0,,22.79,41.89,0.68,1.41,0.38,160.0,2.47,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,09:00,2026-02-10T08:00:00+00:00,4236,245,0,923,43,16,0,105,2905,0,0,5.78,12.37,0.0,,21.79,39.94,1.02,2.09,0.38,160.0,2.48,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,10:30,2026-02-10T09:30:00+00:00,4215,244,0,1234,126,16,0,105,2490,0,0,5.79,12.32,0.0,,29.28,53.4,2.99,6.12,0.38,160.0,2.49,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,11:00,2026-02-10T10:00:00+00:00,4196,209,0,1311,148,16,0,105,2408,0,0,4.98,10.55,0.0,,31.24,56.73,3.53,7.18,0.38,160.0,2.5,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,12:15,2026-02-10T11:15:00+00:00,4173,212,0,1285,178,16,0,105,2377,0,1,5.08,10.7,0.0,,30.79,55.6,4.27,8.64,0.38,160.0,2.52,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,12:45,2026-02-10T11:45:00+00:00,4201,212,0,1391,225,16,0,105,2253,0,0,5.05,10.7,0.0,,33.11,60.19,5.36,10.92,0.38,160.0,2.5,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,13:15,2026-02-10T12:15:00+00:00,4117,211,0,1470,244,16,0,105,2070,0,1,5.13,10.65,0.0,,35.71,63.61,5.93,11.84,0.39,160.0,2.55,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,14:45,2026-02-10T13:45:00+00:00,4074,219,0,1614,188,16,0,105,1934,-1,0,5.38,11.06,0.0,,39.62,69.84,4.61,9.13,0.39,160.0,2.58,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,17:15,2026-02-10T16:15:00+00:00,3816,212,0,1839,82,16,0,105,1562,0,0,5.56,10.7,0.0,,48.19,79.58,2.15,3.98,0.42,160.0,2.75,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,18:30,2026-02-10T17:30:00+00:00,3984,211,0,1881,10,16,0,105,1761,0,0,5.3,10.65,0.0,,47.21,81.39,0.25,0.49,0.4,160.0,2.64,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,19:00,2026-02-10T18:00:00+00:00,4055,211,0,1872,10,16,0,105,1841,0,0,5.2,10.65,0.0,,46.17,81.0,0.25,0.49,0.39,160.0,2.59,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,19:30,2026-02-10T18:30:00+00:00,3998,211,0,1929,0,17,0,105,1737,0,1,5.28,10.65,0.0,,48.25,83.47,0.0,0.0,0.43,170.0,2.63,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,19:45,2026-02-10T18:45:00+00:00,3975,211,0,1928,0,16,0,105,1714,0,0,5.31,10.65,0.0,,48.5,83.43,0.0,0.0,0.4,160.0,2.64,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,22:00,2026-02-10T21:00:00+00:00,3495,211,0,1864,0,17,0,105,1300,-1,0,6.04,10.65,0.0,,53.33,80.66,0.0,0.0,0.49,170.0,3.0,115.38,
52,Pays de la Loire,Données temps réel,2026-02-10,22:30,2026-02-10T21:30:00+00:00,3636,211,0,1841,0,17,0,105,1463,-1,0,5.8,10.65,0.0,,50.63,79.66,0.0,0.0,0.47,170.0,2.89,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,03:00,2026-02-11T02:00:00+00:00,3291,211,0,1672,0,17,0,105,1286,0,1,6.41,10.65,0.0,,50.81,72.35,0.0,0.0,0.52,170.0,3.19,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,03:45,2026-02-11T02:45:00+00:00,3205,211,0,1616,0,17,0,105,1256,0,0,6.58,10.65,0.0,,50.42,69.93,0.0,0.0,0.53,170.0,3.28,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,08:45,2026-02-11T07:45:00+00:00,4048,211,0,1891,41,17,0,105,1786,-1,0,5.21,10.65,0.0,,46.71,81.83,1.01,1.99,0.42,170.0,2.59,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,09:15,2026-02-11T08:15:00+00:00,3938,211,0,1829,75,17,0,105,1701,0,0,5.36,10.65,0.0,,46.44,79.14,1.9,3.64,0.43,170.0,2.67,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,09:30,2026-02-11T08:30:00+00:00,3987,211,0,1807,102,17,0,105,1746,0,0,5.29,10.65,0.0,,45.32,78.19,2.56,4.95,0.43,170.0,2.63,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,10:00,2026-02-11T09:00:00+00:00,4080,211,0,1745,230,17,0,105,1772,0,0,5.17,10.65,0.0,,42.77,75.51,5.64,11.17,0.42,170.0,2.57,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,12:15,2026-02-11T11:15:00+00:00,3950,209,0,1732,449,17,0,105,1439,0,0,5.29,10.55,0.0,,43.85,74.95,11.37,21.8,0.43,170.0,2.66,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,12:30,2026-02-11T11:30:00+00:00,4031,209,0,1699,474,17,0,105,1528,0,0,5.18,10.55,0.0,,42.15,73.52,11.76,23.01,0.42,170.0,2.6,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,12:45,2026-02-11T11:45:00+00:00,4077,209,0,1697,453,17,0,105,1597,0,0,5.13,10.55,0.0,,41.62,73.43,11.11,21.99,0.42,170.0,2.58,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,13:00,2026-02-11T12:00:00+00:00,4065,209,0,1656,441,17,0,105,1639,-1,0,5.14,10.55,0.0,,40.74,71.66,10.85,21.41,0.42,170.0,2.58,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,17:30,2026-02-11T16:30:00+00:00,3560,209,0,1712,51,16,0,105,1467,0,0,5.87,10.55,0.0,,48.09,74.08,1.43,2.48,0.45,160.0,2.95,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,18:00,2026-02-11T17:00:00+00:00,3620,209,0,1596,12,16,0,105,1682,0,0,5.77,10.55,0.0,,44.09,69.06,0.33,0.58,0.44,160.0,2.9,115.38,
52,Pays de la Loire,Données temps réel,2026-02-11,20:45,2026-02-11T19:45:00+00:00,3385,211,0,1723,0,16,0,105,1330,0,0,6.23,10.65,0.0,,50.9,74.56,0.0,0.0,0.47,160.0,3.1,115.38,
