date_heure,libelle_metropole,consommation
2022-06-20 09:00:00+00:00,Nantes Métropole,346.25
2022-06-20 10:00:00+00:00,Nantes Métropole,372.75
2022-06-20 11:00:00+00:00,Nantes Métropole,373.25
2022-06-20 12:00:00+00:00,Nantes Métropole,380.0
2022-06-20 13:00:00+00:00,Nantes Métropole,367.5
2022-06-20 14:00:00+00:00,Nantes Métropole,358.0
2022-06-20 15:00:00+00:00,Nantes Métropole,347.5
2022-06-20 16:00:00+00:00,Nantes Métropole,355.5
2022-06-20 17:00:00+00:00,Nantes Métropole,352.25
2022-06-20 18:00:00+00:00,Nantes Métropole,330.5
2022-06-20 19:00:00+00:00,Nantes Métropole,295.25
2022-06-20 20:00:00+00:00,Nantes Métropole,289.5
2022-06-20 21:00:00+00:00,Nantes Métropole,291.5
2022-06-20 22:00:00+00:00,Nantes Métropole,280.0
2022-06-20 23:00:00+00:00,Nantes Métropole,252.0
2022-06-21 00:00:00+00:00,Nantes Métropole,234.5
2022-06-21 01:00:00+00:00,Nantes Métropole,219.0
2022-06-21 02:00:00+00:00,Nantes Métropole,210.0
2022-06-21 03:00:00+00:00,Nantes Métropole,220.5
2022-06-21 04:00:00+00:00,Nantes Métropole,248.75
2022-06-21 05:00:00+00:00,Nantes Métropole,296.5
2022-06-21 06:00:00+00:00,Nantes Métropole,310.75
2022-06-21 07:00:00+00:00,Nantes Métropole,325.25
2022-06-21 08:00:00+00:00,Nantes Métropole,339.75
2022-06-21 09:00:00+00:00,Nantes Métropole,358.25
2022-06-21 10:00:00+00:00,Nantes Métropole,377.5
2022-06-21 11:00:00+00:00,Nantes Métropole,374.75
2022-06-21 12:00:00+00:00,Nantes Métropole,360.75
2022-06-21 13:00:00+00:00,Nantes Métropole,371.5
2022-06-21 14:00:00+00:00,Nantes Métropole,367.0
2022-06-21 15:00:00+00:00,Nantes Métropole,368.0
2022-06-21 16:00:00+00:00,Nantes Métropole,349.0
2022-06-21 17:00:00+00:00,Nantes Métropole,342.0
2022-06-21 18:00:00+00:00,Nantes Métropole,328.5
2022-06-21 19:00:00+00:00,Nantes Métropole,294.5
2022-06-21 20:00:00+00:00,Nantes Métropole,288.25
2022-06-21 21:00:00+00:00,Nantes Métropole,296.75
2022-06-21 22:00:00+00:00,Nantes Métropole,283.5
2022-06-21 23:00:00+00:00,Nantes Métropole,246.0
2022-06-22 00:00:00+00:00,Nantes Métropole,239.0
2022-06-22 01:00:00+00:00,Nantes Métropole,231.5
2022-06-22 02:00:00+00:00,Nantes Métropole,225.5
2022-06-22 03:00:00+00:00,Nantes Métropole,242.0
2022-06-22 04:00:00+00:00,Nantes Métropole,257.5
2022-06-22 05:00:00+00:00,Nantes Métropole,291.75
2022-06-22 06:00:00+00:00,Nantes Métropole,313.75
2022-06-22 07:00:00+00:00,Nantes Métropole,331.75
2022-06-22 08:00:00+00:00,Nantes Métropole,344.5
2022-06-22 09:00:00+00:00,Nantes Métropole,358.0
2022-06-22 10:00:00+00:00,Nantes Métropole,388.5
2022-06-22 11:00:00+00:00,Nantes Métropole,380.5
2022-06-22 12:00:00+00:00,Nantes Métropole,366.0
2022-06-22 13:00:00+00:00,Nantes Métropole,358.5
2022-06-22 14:00:00+00:00,Nantes Métropole,357.5
2022-06-22 15:00:00+00:00,Nantes Métropole,348.0
2022-06-22 16:00:00+00:00,Nantes Métropole,335.25
2022-06-22 17:00:00+00:00,Nantes Métropole,327.0
2022-06-22 18:00:00+00:00,Nantes Métropole,302.5
2022-06-22 19:00:00+00:00,Nantes Métropole,265.75
2022-06-22 20:00:00+00:00,Nantes Métropole,257.0
2022-06-22 21:00:00+00:00,Nantes Métropole,262.3333333333333
2022-06-22 22:00:00+00:00,Nantes Métropole,263.0
2022-06-22 23:00:00+00:00,Nantes Métropole,237.75
2022-06-23 00:00:00+00:00,Nantes Métropole,229.5
2022-06-23 01:00:00+00:00,Nantes Métropole,219.25
2022-06-23 02:00:00+00:00,Nantes Métropole,219.5
2022-06-23 03:00:00+00:00,Nantes Métropole,229.25
2022-06-23 04:00:00+00:00,Nantes Métropole,240.0
2022-06-23 05:00:00+00:00,Nantes Métropole,280.5
2022-06-23 06:00:00+00:00,Nantes Métropole,322.5
2022-06-23 07:00:00+00:00,Nantes Métropole,325.5
2022-06-23 08:00:00+00:00,Nantes Métropole,361.5
2022-06-23 09:00:00+00:00,Nantes Métropole,355.75
2022-06-23 10:00:00+00:00,Nantes Métropole,372.5
2022-06-23 11:00:00+00:00,Nantes Métropole,373.75
2022-06-23 12:00:00+00:00,Nantes Métropole,366.0
2022-06-23 13:00:00+00:00,Nantes Métropole,352.5
2022-06-23 14:00:00+00:00,Nantes Métropole,364.5
2022-06-23 15:00:00+00:00,Nantes Métropole,371.5
2022-06-23 16:00:00+00:00,Nantes Métropole,393.25
2022-06-23 17:00:00+00:00,Nantes Métropole,366.75
2022-06-23 18:00:00+00:00,Nantes Métropole,340.5
2022-06-23 19:00:00+00:00,Nantes Métropole,302.5
2022-06-23 20:00:00+00:00,Nantes Métropole,292.0
2022-06-23 21:00:00+00:00,Nantes Métropole,302.0
2022-06-23 22:00:00+00:00,Nantes Métropole,301.0
2022-06-23 23:00:00+00:00,Nantes Métropole,273.5
2022-06-24 00:00:00+00:00,Nantes Métropole,256.25
2022-06-24 01:00:00+00:00,Nantes Métropole,243.0
2022-06-24 02:00:00+00:00,Nantes Métropole,250.75
2022-06-24 03:00:00+00:00,Nantes Métropole,265.75
2022-06-24 04:00:00+00:00,Nantes Métropole,280.25
2022-06-24 05:00:00+00:00,Nantes Métropole,316.0
2022-06-24 06:00:00+00:00,Nantes Métropole,359.25
2022-06-24 07:00:00+00:00,Nantes Métropole,302.0
2022-06-24 08:00:00+00:00,Nantes Métropole,264.0
2022-06-24 09:00:00+00:00,Nantes Métropole,401.0
2022-06-24 10:00:00+00:00,Nantes Métropole,437.75
2022-06-24 11:00:00+00:00,Nantes Métropole,428.0
2022-06-24 12:00:00+00:00,Nantes Métropole,429.0
2022-06-24 13:00:00+00:00,Nantes Métropole,419.5
2022-06-24 14:00:00+00:00,Nantes Métropole,395.5
2022-06-24 15:00:00+00:00,Nantes Métropole,381.25
2022-06-24 16:00:00+00:00,Nantes Métropole,374.75
2022-06-24 17:00:00+00:00,Nantes Métropole,361.25
2022-06-24 18:00:00+00:00,Nantes Métropole,338.5
2022-06-24 19:00:00+00:00,Nantes Métropole,299.25
2022-06-24 20:00:00+00:00,Nantes Métropole,283.75
2022-06-24 21:00:00+00:00,Nantes Métropole,284.75
2022-06-24 22:00:00+00:00,Nantes Métropole,271.0
2022-06-24 23:00:00+00:00,Nantes Métropole,239.75
2022-06-25 00:00:00+00:00,Nantes Métropole,225.25
2022-06-25 01:00:00+00:00,Nantes Métropole,217.5
2022-06-25 02:00:00+00:00,Nantes Métropole,222.0
2022-06-25 03:00:00+00:00,Nantes Métropole,225.0
2022-06-25 04:00:00+00:00,Nantes Métropole,224.75
2022-06-25 05:00:00+00:00,Nantes Métropole,229.5
2022-06-25 06:00:00+00:00,Nantes Métropole,254.25
2022-06-25 07:00:00+00:00,Nantes Métropole,280.25
2022-06-25 08:00:00+00:00,Nantes Métropole,306.5
2022-06-25 09:00:00+00:00,Nantes Métropole,326.75
2022-06-25 10:00:00+00:00,Nantes Métropole,336.25
2022-06-25 11:00:00+00:00,Nantes Métropole,355.25
2022-06-25 12:00:00+00:00,Nantes Métropole,344.75
2022-06-25 13:00:00+00:00,Nantes Métropole,336.25
2022-06-25 14:00:00+00:00,Nantes Métropole,338.5
2022-06-25 15:00:00+00:00,Nantes Métropole,333.25
2022-06-25 16:00:00+00:00,Nantes Métropole,310.5
2022-06-25 17:00:00+00:00,Nantes Métropole,307.75
2022-06-25 18:00:00+00:00,Nantes Métropole,304.25
2022-06-25 19:00:00+00:00,Nantes Métropole,278.75
2022-06-25 20:00:00+00:00,Nantes Métropole,266.0
2022-06-25 21:00:00+00:00,Nantes Métropole,270.75
2022-06-25 22:00:00+00:00,Nantes Métropole,261.75
2022-06-25 23:00:00+00:00,Nantes Métropole,236.0
2022-06-26 00:00:00+00:00,Nantes Métropole,228.75
2022-06-26 01:00:00+00:00,Nantes Métropole,222.5
2022-06-26 02:00:00+00:00,Nantes Métropole,216.0
2022-06-26 03:00:00+00:00,Nantes Métropole,215.0
2022-06-26 04:00:00+00:00,Nantes Métropole,227.0
2022-06-26 05:00:00+00:00,Nantes Métropole,227.0
2022-06-26 06:00:00+00:00,Nantes Métropole,232.75
2022-06-26 07:00:00+00:00,Nantes Métropole,246.25
2022-06-26 08:00:00+00:00,Nantes Métropole,261.5
2022-06-26 09:00:00+00:00,Nantes Métropole,285.0
2022-06-26 10:00:00+00:00,Nantes Métropole,302.0
2022-06-26 11:00:00+00:00,Nantes Métropole,295.5
2022-06-26 12:00:00+00:00,Nantes Métropole,276.5
2022-06-26 13:00:00+00:00,Nantes Métropole,277.5
2022-06-26 14:00:00+00:00,Nantes Métropole,273.75
2022-06-26 15:00:00+00:00,Nantes Métropole,271.5
2022-06-26 16:00:00+00:00,Nantes Métropole,281.75
2022-06-26 17:00:00+00:00,Nantes Métropole,296.0
2022-06-26 18:00:00+00:00,Nantes Métropole,292.75
2022-06-26 19:00:00+00:00,Nantes Métropole,286.75
2022-06-26 20:00:00+00:00,Nantes Métropole,276.25
2022-06-26 21:00:00+00:00,Nantes Métropole,272.25
2022-06-26 22:00:00+00:00,Nantes Métropole,258.0
2022-06-26 23:00:00+00:00,Nantes Métropole,236.0
2022-06-27 00:00:00+00:00,Nantes Métropole,231.75
2022-06-27 01:00:00+00:00,Nantes Métropole,228.5
2022-06-27 02:00:00+00:00,Nantes Métropole,233.25
2022-06-27 03:00:00+00:00,Nantes Métropole,248.75
2022-06-27 04:00:00+00:00,Nantes Métropole,268.0
2022-06-27 05:00:00+00:00,Nantes Métropole,317.75
2022-06-27 06:00:00+00:00,Nantes Métropole,334.25
2022-06-27 07:00:00+00:00,Nantes Métropole,345.75
2022-06-27 08:00:00+00:00,Nantes Métropole,356.0
2022-06-27 09:00:00+00:00,Nantes Métropole,355.0
2022-06-27 10:00:00+00:00,Nantes Métropole,371.25
2022-06-27 11:00:00+00:00,Nantes Métropole,367.0
2022-06-27 12:00:00+00:00,Nantes Métropole,353.5
2022-06-27 13:00:00+00:00,Nantes Métropole,344.75
2022-06-27 14:00:00+00:00,Nantes Métropole,329.5
2022-06-27 15:00:00+00:00,Nantes Métropole,318.0
2022-06-27 16:00:00+00:00,Nantes Métropole,324.25
2022-06-27 17:00:00+00:00,Nantes Métropole,331.75
2022-06-27 18:00:00+00:00,Nantes Métropole,315.75
2022-06-27 19:00:00+00:00,Nantes Métropole,281.25
2022-06-27 20:00:00+00:00,Nantes Métropole,269.75
2022-06-27 21:00:00+00:00,Nantes Métropole,267.5
2022-06-27 22:00:00+00:00,Nantes Métropole,249.75
2022-06-27 23:00:00+00:00,Nantes Métropole,225.75
2022-06-28 00:00:00+00:00,Nantes Métropole,215.25
2022-06-28 01:00:00+00:00,Nantes Métropole,221.75
2022-06-28 02:00:00+00:00,Nantes Métropole,233.0
2022-06-28 03:00:00+00:00,Nantes Métropole,244.75
2022-06-28 04:00:00+00:00,Nantes Métropole,251.75
2022-06-28 05:00:00+00:00,Nantes Métropole,291.25
2022-06-28 06:00:00+00:00,Nantes Métropole,324.5
2022-06-28 07:00:00+00:00,Nantes Métropole,342.75
2022-06-28 08:00:00+00:00,Nantes Métropole,357.75
2022-06-28 09:00:00+00:00,Nantes Métropole,374.75
2022-06-28 10:00:00+00:00,Nantes Métropole,390.0
2022-06-28 11:00:00+00:00,Nantes Métropole,381.5
2022-06-28 12:00:00+00:00,Nantes Métropole,369.5
2022-06-28 13:00:00+00:00,Nantes Métropole,373.0
2022-06-28 14:00:00+00:00,Nantes Métropole,365.75
2022-06-28 15:00:00+00:00,Nantes Métropole,364.0
2022-06-28 16:00:00+00:00,Nantes Métropole,369.0
2022-06-28 17:00:00+00:00,Nantes Métropole,364.25
2022-06-28 18:00:00+00:00,Nantes Métropole,341.25
2022-06-28 19:00:00+00:00,Nantes Métropole,307.0
2022-06-28 20:00:00+00:00,Nantes Métropole,282.5
2022-06-28 21:00:00+00:00,Nantes Métropole,275.5
2022-06-28 22:00:00+00:00,Nantes Métropole,257.25
2022-06-28 23:00:00+00:00,Nantes Métropole,227.25
2022-06-29 00:00:00+00:00,Nantes Métropole,219.0
2022-06-29 01:00:00+00:00,Nantes Métropole,212.5
2022-06-29 02:00:00+00:00,Nantes Métropole,221.0
2022-06-29 03:00:00+00:00,Nantes Métropole,231.0
2022-06-29 04:00:00+00:00,Nantes Métropole,245.0
2022-06-29 05:00:00+00:00,Nantes Métropole,296.5
2022-06-29 06:00:00+00:00,Nantes Métropole,330.75
2022-06-29 07:00:00+00:00,Nantes Métropole,347.25
2022-06-29 08:00:00+00:00,Nantes Métropole,361.75
2022-06-29 09:00:00+00:00,Nantes Métropole,360.25
2022-06-29 10:00:00+00:00,Nantes Métropole,361.25
2022-06-29 11:00:00+00:00,Nantes Métropole,359.25
2022-06-29 12:00:00+00:00,Nantes Métropole,331.25
2022-06-29 13:00:00+00:00,Nantes Métropole,328.25
2022-06-29 14:00:00+00:00,Nantes Métropole,326.0
2022-06-29 15:00:00+00:00,Nantes Métropole,320.25
2022-06-29 16:00:00+00:00,Nantes Métropole,325.5
2022-06-29 17:00:00+00:00,Nantes Métropole,330.5
2022-06-29 18:00:00+00:00,Nantes Métropole,306.75
2022-06-29 19:00:00+00:00,Nantes Métropole,280.5
2022-06-29 20:00:00+00:00,Nantes Métropole,268.25
2022-06-29 21:00:00+00:00,Nantes Métropole,264.0
2022-06-29 22:00:00+00:00,Nantes Métropole,257.5
2022-06-29 23:00:00+00:00,Nantes Métropole,232.0
2022-06-30 00:00:00+00:00,Nantes Métropole,215.0
2022-06-30 01:00:00+00:00,Nantes Métropole,204.5
2022-06-30 02:00:00+00:00,Nantes Métropole,202.0
2022-06-30 03:00:00+00:00,Nantes Métropole,222.25
2022-06-30 04:00:00+00:00,Nantes Métropole,244.75
2022-06-30 05:00:00+00:00,Nantes Métropole,281.0
2022-06-30 06:00:00+00:00,Nantes Métropole,311.75
2022-06-30 07:00:00+00:00,Nantes Métropole,334.25
2022-06-30 08:00:00+00:00,Nantes Métropole,332.5
2022-06-30 09:00:00+00:00,Nantes Métropole,348.25
2022-06-30 10:00:00+00:00,Nantes Métropole,371.75
2022-06-30 11:00:00+00:00,Nantes Métropole,372.3333333333333
2022-06-30 13:00:00+00:00,Nantes Métropole,339.0
2022-06-30 14:00:00+00:00,Nantes Métropole,337.75
2022-06-30 15:00:00+00:00,Nantes Métropole,348.5
2022-06-30 17:00:00+00:00,Nantes Métropole,347.5
2022-06-30 18:00:00+00:00,Nantes Métropole,332.75
2022-06-30 19:00:00+00:00,Nantes Métropole,305.25
2022-06-30 20:00:00+00:00,Nantes Métropole,278.25
2022-06-30 21:00:00+00:00,Nantes Métropole,277.0
2022-06-30 22:00:00+00:00,Nantes Métropole,268.5
2022-06-30 23:00:00+00:00,Nantes Métropole,239.25
2022-07-01 00:00:00+00:00,Nantes Métropole,226.25
2022-07-01 01:00:00+00:00,Nantes Métropole,213.0
2022-07-01 02:00:00+00:00,Nantes Métropole,215.5
2022-07-01 03:00:00+00:00,Nantes Métropole,225.5
2022-07-01 04:00:00+00:00,Nantes Métropole,240.5
2022-07-01 05:00:00+00:00,Nantes Métropole,278.5
2022-07-01 06:00:00+00:00,Nantes Métropole,332.0
2022-07-01 07:00:00+00:00,Nantes Métropole,336.5
2022-07-01 08:00:00+00:00,Nantes Métropole,339.0
2022-07-01 09:00:00+00:00,Nantes Métropole,349.25
2022-07-01 10:00:00+00:00,Nantes Métropole,398.5
2022-07-01 11:00:00+00:00,Nantes Métropole,380.5
2022-07-01 12:00:00+00:00,Nantes Métropole,356.75
2022-07-01 13:00:00+00:00,Nantes Métropole,359.0
2022-07-01 14:00:00+00:00,Nantes Métropole,350.75
2022-07-01 15:00:00+00:00,Nantes Métropole,334.5
2022-07-01 16:00:00+00:00,Nantes Métropole,332.25
2022-07-01 17:00:00+00:00,Nantes Métropole,319.25
2022-07-01 18:00:00+00:00,Nantes Métropole,295.5
2022-07-01 19:00:00+00:00,Nantes Métropole,271.5
2022-07-01 20:00:00+00:00,Nantes Métropole,266.75
2022-07-01 21:00:00+00:00,Nantes Métropole,279.0
2022-07-01 22:00:00+00:00,Nantes Métropole,280.75
2022-07-01 23:00:00+00:00,Nantes Métropole,249.0
2022-07-02 00:00:00+00:00,Nantes Métropole,224.25
2022-07-02 01:00:00+00:00,Nantes Métropole,202.5
2022-07-02 02:00:00+00:00,Nantes Métropole,196.5
2022-07-02 03:00:00+00:00,Nantes Métropole,207.0
2022-07-02 04:00:00+00:00,Nantes Métropole,213.75
2022-07-02 05:00:00+00:00,Nantes Métropole,214.0
2022-07-02 06:00:00+00:00,Nantes Métropole,242.0
2022-07-02 07:00:00+00:00,Nantes Métropole,279.0
2022-07-02 08:00:00+00:00,Nantes Métropole,298.0
2022-07-02 09:00:00+00:00,Nantes Métropole,318.5
2022-07-02 10:00:00+00:00,Nantes Métropole,342.25
2022-07-02 11:00:00+00:00,Nantes Métropole,337.5
2022-07-02 12:00:00+00:00,Nantes Métropole,313.25
2022-07-02 13:00:00+00:00,Nantes Métropole,295.75
2022-07-02 14:00:00+00:00,Nantes Métropole,286.75
2022-07-02 15:00:00+00:00,Nantes Métropole,290.25
2022-07-02 16:00:00+00:00,Nantes Métropole,292.5
2022-07-02 17:00:00+00:00,Nantes Métropole,296.75
2022-07-02 18:00:00+00:00,Nantes Métropole,291.75
2022-07-02 19:00:00+00:00,Nantes Métropole,264.75
2022-07-02 20:00:00+00:00,Nantes Métropole,263.25
2022-07-02 21:00:00+00:00,Nantes Métropole,266.25
2022-07-02 22:00:00+00:00,Nantes Métropole,263.0
2022-07-02 23:00:00+00:00,Nantes Métropole,231.25
2022-07-03 00:00:00+00:00,Nantes Métropole,206.0
2022-07-03 01:00:00+00:00,Nantes Métropole,187.5
2022-07-03 02:00:00+00:00,Nantes Métropole,178.5
2022-07-03 03:00:00+00:00,Nantes Métropole,180.25
2022-07-03 04:00:00+00:00,Nantes Métropole,190.25
2022-07-03 05:00:00+00:00,Nantes Métropole,198.0
2022-07-03 06:00:00+00:00,Nantes Métropole,219.0
2022-07-03 07:00:00+00:00,Nantes Métropole,246.75
2022-07-03 08:00:00+00:00,Nantes Métropole,281.25
2022-07-03 09:00:00+00:00,Nantes Métropole,307.5
2022-07-03 10:00:00+00:00,Nantes Métropole,331.25
2022-07-03 11:00:00+00:00,Nantes Métropole,322.5
2022-07-03 12:00:00+00:00,Nantes Métropole,301.75
2022-07-03 13:00:00+00:00,Nantes Métropole,266.0
2022-07-03 14:00:00+00:00,Nantes Métropole,251.0
2022-07-03 15:00:00+00:00,Nantes Métropole,241.5
2022-07-03 16:00:00+00:00,Nantes Métropole,262.0
2022-07-03 17:00:00+00:00,Nantes Métropole,267.75
2022-07-03 18:00:00+00:00,Nantes Métropole,273.5
2022-07-03 19:00:00+00:00,Nantes Métropole,271.5
2022-07-03 20:00:00+00:00,Nantes Métropole,272.75
2022-07-03 21:00:00+00:00,Nantes Métropole,286.5
2022-07-03 22:00:00+00:00,Nantes Métropole,287.25
2022-07-03 23:00:00+00:00,Nantes Métropole,263.25
2022-07-04 00:00:00+00:00,Nantes Métropole,249.0
2022-07-04 01:00:00+00:00,Nantes Métropole,219.5
2022-07-04 02:00:00+00:00,Nantes Métropole,212.0
2022-07-04 03:00:00+00:00,Nantes Métropole,234.5
2022-07-04 04:00:00+00:00,Nantes Métropole,260.25
2022-07-04 05:00:00+00:00,Nantes Métropole,303.75
2022-07-04 06:00:00+00:00,Nantes Métropole,321.5
2022-07-04 07:00:00+00:00,Nantes Métropole,334.5
2022-07-04 08:00:00+00:00,Nantes Métropole,343.75
2022-07-04 09:00:00+00:00,Nantes Métropole,351.5
2022-07-04 10:00:00+00:00,Nantes Métropole,373.75
2022-07-04 11:00:00+00:00,Nantes Métropole,377.5
2022-07-04 12:00:00+00:00,Nantes Métropole,367.25
2022-07-04 13:00:00+00:00,Nantes Métropole,339.0
2022-07-04 14:00:00+00:00,Nantes Métropole,315.75
2022-07-04 15:00:00+00:00,Nantes Métropole,312.75
2022-07-04 16:00:00+00:00,Nantes Métropole,311.25
2022-07-04 17:00:00+00:00,Nantes Métropole,320.5
2022-07-04 18:00:00+00:00,Nantes Métropole,304.75
2022-07-04 19:00:00+00:00,Nantes Métropole,288.25
2022-07-04 20:00:00+00:00,Nantes Métropole,281.5
2022-07-04 21:00:00+00:00,Nantes Métropole,290.0
2022-07-04 22:00:00+00:00,Nantes Métropole,281.25
2022-07-04 23:00:00+00:00,Nantes Métropole,248.25
2022-07-05 00:00:00+00:00,Nantes Métropole,227.5
2022-07-05 01:00:00+00:00,Nantes Métropole,202.0
2022-07-05 02:00:00+00:00,Nantes Métropole,195.75
2022-07-05 03:00:00+00:00,Nantes Métropole,204.5
2022-07-05 04:00:00+00:00,Nantes Métropole,235.5
2022-07-05 05:00:00+00:00,Nantes Métropole,290.25
2022-07-05 06:00:00+00:00,Nantes Métropole,326.0
2022-07-05 07:00:00+00:00,Nantes Métropole,351.5
2022-07-05 08:00:00+00:00,Nantes Métropole,362.75
2022-07-05 09:00:00+00:00,Nantes Métropole,373.25
2022-07-05 10:00:00+00:00,Nantes Métropole,396.75
2022-07-05 11:00:00+00:00,Nantes Métropole,391.25
2022-07-05 12:00:00+00:00,Nantes Métropole,378.25
2022-07-05 13:00:00+00:00,Nantes Métropole,340.25
2022-07-05 14:00:00+00:00,Nantes Métropole,336.25
2022-07-05 15:00:00+00:00,Nantes Métropole,322.5
2022-07-05 16:00:00+00:00,Nantes Métropole,317.0
2022-07-05 17:00:00+00:00,Nantes Métropole,316.25
2022-07-05 18:00:00+00:00,Nantes Métropole,303.75
2022-07-05 19:00:00+00:00,Nantes Métropole,274.0
2022-07-05 20:00:00+00:00,Nantes Métropole,266.0
2022-07-05 21:00:00+00:00,Nantes Métropole,267.75
2022-07-05 22:00:00+00:00,Nantes Métropole,272.75
2022-07-05 23:00:00+00:00,Nantes Métropole,258.25
2022-07-06 00:00:00+00:00,Nantes Métropole,236.5
2022-07-06 01:00:00+00:00,Nantes Métropole,222.75
2022-07-06 02:00:00+00:00,Nantes Métropole,216.5
2022-07-06 03:00:00+00:00,Nantes Métropole,226.25
2022-07-06 04:00:00+00:00,Nantes Métropole,246.5
2022-07-06 05:00:00+00:00,Nantes Métropole,276.75
2022-07-06 06:00:00+00:00,Nantes Métropole,304.25
2022-07-06 07:00:00+00:00,Nantes Métropole,325.0
2022-07-06 08:00:00+00:00,Nantes Métropole,337.5
2022-07-06 09:00:00+00:00,Nantes Métropole,358.25
2022-07-06 10:00:00+00:00,Nantes Métropole,387.25
2022-07-06 11:00:00+00:00,Nantes Métropole,380.0
2022-07-06 12:00:00+00:00,Nantes Métropole,366.5
2022-07-06 13:00:00+00:00,Nantes Métropole,361.0
2022-07-06 14:00:00+00:00,Nantes Métropole,344.25
2022-07-06 15:00:00+00:00,Nantes Métropole,328.25
2022-07-06 16:00:00+00:00,Nantes Métropole,322.75
2022-07-06 17:00:00+00:00,Nantes Métropole,317.25
2022-07-06 18:00:00+00:00,Nantes Métropole,288.0
2022-07-06 19:00:00+00:00,Nantes Métropole,256.75
2022-07-06 20:00:00+00:00,Nantes Métropole,250.75
2022-07-06 21:00:00+00:00,Nantes Métropole,256.0
2022-07-06 22:00:00+00:00,Nantes Métropole,249.75
2022-07-06 23:00:00+00:00,Nantes Métropole,233.25
2022-07-07 00:00:00+00:00,Nantes Métropole,217.75
2022-07-07 01:00:00+00:00,Nantes Métropole,200.25
2022-07-07 02:00:00+00:00,Nantes Métropole,195.5
2022-07-07 03:00:00+00:00,Nantes Métropole,195.5
2022-07-07 04:00:00+00:00,Nantes Métropole,225.0
2022-07-07 05:00:00+00:00,Nantes Métropole,263.5
2022-07-07 06:00:00+00:00,Nantes Métropole,294.0
2022-07-07 07:00:00+00:00,Nantes Métropole,325.75
2022-07-07 08:00:00+00:00,Nantes Métropole,340.5
2022-07-07 09:00:00+00:00,Nantes Métropole,356.5
2022-07-07 10:00:00+00:00,Nantes Métropole,390.25
2022-07-07 11:00:00+00:00,Nantes Métropole,377.25
2022-07-07 12:00:00+00:00,Nantes Métropole,354.75
2022-07-07 13:00:00+00:00,Nantes Métropole,338.5
2022-07-07 14:00:00+00:00,Nantes Métropole,344.75
2022-07-07 15:00:00+00:00,Nantes Métropole,329.25
2022-07-07 16:00:00+00:00,Nantes Métropole,325.5
2022-07-07 17:00:00+00:00,Nantes Métropole,315.75
2022-07-07 18:00:00+00:00,Nantes Métropole,290.0
2022-07-07 19:00:00+00:00,Nantes Métropole,273.25
2022-07-07 20:00:00+00:00,Nantes Métropole,271.25
2022-07-07 21:00:00+00:00,Nantes Métropole,281.0
2022-07-07 22:00:00+00:00,Nantes Métropole,277.5
2022-07-07 23:00:00+00:00,Nantes Métropole,254.25
2022-07-08 00:00:00+00:00,Nantes Métropole,248.5
2022-07-08 01:00:00+00:00,Nantes Métropole,239.5
2022-07-08 02:00:00+00:00,Nantes Métropole,243.75
2022-07-08 03:00:00+00:00,Nantes Métropole,251.75
